date,year,month,item_id,item_name,department,category,criticality,lead_time_days,unit_cost_inr,hot_metal_production_mt,plant_operating_hours,is_planned_shutdown,actual_consumption
2021-02-28,2021,2,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,375241,703,0,5
2021-03-31,2021,3,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,374211,703,1,6
2021-04-30,2021,4,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,359563,719,0,6
2021-05-31,2021,5,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,376921,719,0,5
2021-06-30,2021,6,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,380573,705,0,6
2021-07-31,2021,7,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,382594,718,0,4
2021-08-31,2021,8,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,394421,705,0,7
2021-09-30,2021,9,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,373673,706,0,6
2021-10-31,2021,10,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,380899,704,0,4
2021-11-30,2021,11,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,380745,705,1,6
2021-12-31,2021,12,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,370019,709,0,6
2022-01-31,2022,1,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,372030,706,0,5
2022-02-28,2022,2,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,372384,713,0,6
2022-03-31,2022,3,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,380432,709,1,8
2022-04-30,2022,4,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,364077,718,0,4
2022-05-31,2022,5,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,379304,718,0,5
2022-06-30,2022,6,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,380135,716,0,7
2022-07-31,2022,7,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,379066,704,0,4
2022-08-31,2022,8,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,374400,716,0,4
2022-09-30,2022,9,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,378725,707,0,7
2022-10-31,2022,10,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,374744,716,0,7
2022-11-30,2022,11,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,362172,709,1,5
2022-12-31,2022,12,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,384143,710,0,4
2023-01-31,2023,1,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,378946,707,0,5
2023-02-28,2023,2,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,382961,712,0,5
2023-03-31,2023,3,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,366127,702,1,7
2023-04-30,2023,4,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,380242,710,0,7
2023-05-31,2023,5,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377916,703,0,6
2023-06-30,2023,6,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,368876,714,0,5
2023-07-31,2023,7,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377133,715,0,4
2023-08-31,2023,8,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,374158,716,0,6
2023-09-30,2023,9,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,374709,715,0,4
2023-10-31,2023,10,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,373591,714,0,6
2023-11-30,2023,11,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,382800,713,1,7
2023-12-31,2023,12,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,365036,706,0,6
2024-01-31,2024,1,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,363813,709,0,7
2024-02-29,2024,2,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377543,712,0,8
2024-03-31,2024,3,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377045,713,1,7
2024-04-30,2024,4,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377798,703,0,6
2024-05-31,2024,5,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,389466,708,0,7
2024-06-30,2024,6,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377567,718,0,5
2024-07-31,2024,7,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,369343,719,0,4
2024-08-31,2024,8,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,394068,707,0,5
2024-09-30,2024,9,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,375171,716,0,5
2024-10-31,2024,10,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,382250,718,0,4
2024-11-30,2024,11,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,367238,714,1,5
2024-12-31,2024,12,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,365747,709,0,5
2025-01-31,2025,1,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,375176,709,0,5
2025-02-28,2025,2,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,382721,707,0,5
2025-03-31,2025,3,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,390226,700,1,7
2025-04-30,2025,4,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,369634,719,0,6
2025-05-31,2025,5,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,375010,701,0,4
2025-06-30,2025,6,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,376947,711,0,6
2025-07-31,2025,7,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377042,704,0,5
2025-08-31,2025,8,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,376117,703,0,5
2025-09-30,2025,9,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,376706,711,0,5
2025-10-31,2025,10,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,386918,708,0,4
2025-11-30,2025,11,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,385894,703,1,4
2025-12-31,2025,12,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,379024,718,0,5
2026-01-31,2026,1,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,368739,712,0,5
2026-02-28,2026,2,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377104,703,0,6
2026-03-31,2026,3,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,387485,700,1,8
2026-04-30,2026,4,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,374364,713,0,5
2026-05-31,2026,5,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,375803,713,0,6
2026-06-30,2026,6,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,377194,704,0,6
2026-07-31,2026,7,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,385687,716,0,6
2026-08-31,2026,8,SP-BF-002,Mud Gun Piston Assembly & Nozzle,Blast Furnace,Mechanical Spares,Critical,60,180000,393171,704,0,4
2016-01-31,2016,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,385120,700,0,4
2016-02-29,2016,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366821,717,0,6
2016-03-31,2016,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,376097,705,1,6
2016-04-30,2016,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,390964,705,0,2
2016-05-31,2016,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,369970,711,0,6
2016-06-30,2016,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366144,718,0,3
2016-07-31,2016,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,375917,717,0,4
2016-08-31,2016,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,388183,715,0,4
2016-09-30,2016,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,377384,705,0,4
2016-10-31,2016,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,397752,705,0,5
2016-11-30,2016,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,381706,719,1,4
2016-12-31,2016,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,369905,705,0,4
2017-01-31,2017,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,381605,705,0,3
2017-02-28,2017,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,396100,716,0,5
2017-03-31,2017,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,382087,712,1,6
2017-04-30,2017,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,371996,718,0,5
2017-05-31,2017,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,365291,710,0,3
2017-06-30,2017,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,377248,712,0,4
2017-07-31,2017,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,375138,705,0,2
2017-08-31,2017,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,390780,705,0,3
2017-09-30,2017,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,372432,713,0,7
2017-10-31,2017,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,380799,704,0,5
2017-11-30,2017,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,375425,709,1,5
2017-12-31,2017,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366503,715,0,5
2018-01-31,2018,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,379485,713,0,6
2018-02-28,2018,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,367397,716,0,4
2018-03-31,2018,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,384782,705,1,6
2018-04-30,2018,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,365771,701,0,5
2018-05-31,2018,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,379172,703,0,5
2018-06-30,2018,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,388212,714,0,4
2018-07-31,2018,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,384206,713,0,5
2018-08-31,2018,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,376161,709,0,4
2018-09-30,2018,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,383172,703,0,4
2018-10-31,2018,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,386259,700,0,5
2018-11-30,2018,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,371182,718,1,6
2018-12-31,2018,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,388724,716,0,4
2019-01-31,2019,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,383645,700,0,3
2019-02-28,2019,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366827,702,0,4
2019-03-31,2019,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,378505,706,1,4
2019-04-30,2019,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,375038,706,0,4
2019-05-31,2019,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,387295,706,0,4
2019-06-30,2019,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,383139,712,0,4
2019-07-31,2019,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,377502,718,0,4
2019-08-31,2019,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,385689,708,0,2
2019-09-30,2019,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,393409,717,0,3
2019-10-31,2019,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,364842,714,0,2
2019-11-30,2019,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,373896,707,1,4
2019-12-31,2019,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,369691,704,0,3
2020-01-31,2020,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,377979,707,0,4
2020-02-29,2020,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,370178,718,0,4
2020-03-31,2020,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,385653,718,1,4
2020-04-30,2020,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,395635,703,0,3
2020-05-31,2020,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,379494,712,0,4
2020-06-30,2020,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366417,703,0,4
2020-07-31,2020,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,373548,715,0,3
2020-08-31,2020,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,374505,719,0,3
2020-09-30,2020,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,388938,713,0,3
2020-10-31,2020,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,380828,704,0,4
2020-11-30,2020,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,379769,711,1,3
2020-12-31,2020,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,371914,717,0,4
2021-01-31,2021,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,374055,717,0,3
2021-02-28,2021,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,382921,711,0,5
2021-03-31,2021,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,377397,707,1,4
2021-04-30,2021,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,385533,709,0,3
2021-05-31,2021,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,374785,717,0,4
2021-06-30,2021,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,352064,711,0,3
2021-07-31,2021,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,375001,713,0,4
2021-08-31,2021,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366183,717,0,4
2021-09-30,2021,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,383283,717,0,5
2021-10-31,2021,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,381864,716,0,5
2021-11-30,2021,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,386933,712,1,6
2021-12-31,2021,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,373776,717,0,4
2022-01-31,2022,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,375477,706,0,4
2022-02-28,2022,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,371762,716,0,4
2022-03-31,2022,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,376869,700,1,5
2022-04-30,2022,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,382480,719,0,2
2022-05-31,2022,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366995,712,0,4
2022-06-30,2022,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,387297,702,0,4
2022-07-31,2022,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,378438,719,0,5
2022-08-31,2022,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,385262,718,0,2
2022-09-30,2022,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,373490,706,0,4
2022-10-31,2022,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,374084,711,0,4
2022-11-30,2022,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,385163,700,1,3
2022-12-31,2022,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,379275,700,0,3
2023-01-31,2023,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,387741,713,0,3
2023-02-28,2023,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,364548,719,0,3
2023-03-31,2023,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,366344,703,1,2
2023-04-30,2023,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,381231,704,0,5
2023-05-31,2023,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,378356,713,0,3
2023-06-30,2023,6,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,375046,718,0,2
2023-07-31,2023,7,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,389737,707,0,2
2023-08-31,2023,8,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,383000,704,0,3
2023-09-30,2023,9,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,367739,717,0,5
2023-10-31,2023,10,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,380214,703,0,4
2023-11-30,2023,11,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,379059,715,1,5
2023-12-31,2023,12,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,379891,712,0,4
2024-01-31,2024,1,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,377655,715,0,4
2024-02-29,2024,2,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,369055,702,0,3
2024-03-31,2024,3,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,371538,704,1,6
2024-04-30,2024,4,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,371086,711,0,3
2024-05-31,2024,5,SP-BF-003,BF Bleeder Valve Disc & Seat Ring,Blast Furnace,Valves & Piping,Critical,75,310000,382169,706,0,3
